# source, executable, build_date time, wall-clock, function, elapsed, cores, itens
minas-funcs.c,./target/mfog,Jun 24 2020 16:39:33,1593027587,readExamples,5.006591e+00,1,653457
minas-mpi.c,./target/mfog,Jun 24 2020 16:39:33,1593027587,sendModel,3.580000e-04,4,100
minas-mpi.c,./target/mfog,Jun 24 2020 16:39:33,1593027593,sendExamples,5.601501e+00,4,653457
minas-mpi.c,./target/mfog,Jun 24 2020 16:39:33,1593027593,MFOG_main,5.601524e+00,4,653457
evaluate.c,target/eval,Jun 24 2020 16:39:06,1593027597,main,4.113991e+00,1,653457
minas-funcs.c,target/minas,Jun 24 2020 16:41:03,1593027663,readModel,9.570000e-04,1,100
minas-funcs.c,target/minas,Jun 24 2020 16:41:03,1593027665,readExamples,2.230289e+00,1,653457
minas.c,target/minas,Jun 24 2020 16:41:03,1593027673,main,7.379713e+00,1,653457
minas-funcs.c,target/minas,Jun 24 2020 16:41:03,1593027673,readModel,6.670000e-04,1,100
minas-funcs.c,target/minas,Jun 24 2020 16:41:03,1593027675,readExamples,2.226310e+00,1,653457
minas.c,target/minas,Jun 24 2020 16:41:03,1593027683,main,7.989869e+00,1,653457
evaluate.c,target/eval,Jun 24 2020 16:41:03,1593027687,main,4.002219e+00,1,653457
minas-funcs.c,./target/mfog,Jun 24 2020 16:41:27,1593027688,readModel,1.486000e-03,1,100
minas-funcs.c,./target/mfog,Jun 24 2020 16:41:27,1593027691,readExamples,3.413840e+00,1,653457
minas-mpi.c,./target/mfog,Jun 24 2020 16:41:27,1593027691,sendModel,3.090000e-04,4,100
minas-mpi.c,./target/mfog,Jun 24 2020 16:41:27,1593027696,sendExamples,4.980139e+00,4,653457
minas-mpi.c,./target/mfog,Jun 24 2020 16:41:27,1593027696,MFOG_main,4.980171e+00,4,653457
minas-funcs.c,./target/mfog,Jun 24 2020 16:41:27,1593027697,readModel,1.193000e-03,1,100
minas-funcs.c,./target/mfog,Jun 24 2020 16:41:27,1593027701,readExamples,4.589352e+00,1,653457
minas-mpi.c,./target/mfog,Jun 24 2020 16:41:27,1593027701,sendModel,3.360000e-04,4,100
minas-mpi.c,./target/mfog,Jun 24 2020 16:41:27,1593027706,sendExamples,5.148869e+00,4,653457
minas-mpi.c,./target/mfog,Jun 24 2020 16:41:27,1593027706,MFOG_main,5.148968e+00,4,653457
evaluate.c,target/eval,Jun 24 2020 16:41:03,1593027711,main,4.110745e+00,1,653457
minas-funcs.c,target/minas,Jun 24 2020 16:54:08,1593028449,readModel,6.190000e-04,1,100
minas-funcs.c,target/minas,Jun 24 2020 16:54:08,1593028451,readExamples,1.960742e+00,1,653457
minas.c,target/minas,Jun 24 2020 16:54:08,1593028457,main,6.687610e+00,1,653457
minas-funcs.c,target/minas,Jun 24 2020 16:54:08,1593028457,readModel,6.340000e-04,1,100
minas-funcs.c,target/minas,Jun 24 2020 16:54:08,1593028459,readExamples,1.954385e+00,1,653457
minas.c,target/minas,Jun 24 2020 16:54:08,1593028466,main,6.735068e+00,1,653457
evaluate.c,target/eval,Jun 24 2020 16:54:08,1593028469,main,2.668230e+00,1,653457
minas-funcs.c,./target/mfog,Jun 24 2020 16:54:29,1593028469,readModel,9.010000e-04,1,100
minas-funcs.c,./target/mfog,Jun 24 2020 16:54:29,1593028471,readExamples,2.075761e+00,1,653457
minas-mpi.c,./target/mfog,Jun 24 2020 16:54:29,1593028471,sendModel,2.290000e-04,4,100
minas-mpi.c,./target/mfog,Jun 24 2020 16:54:29,1593028475,sendExamples,3.461193e+00,4,653457
minas-mpi.c,./target/mfog,Jun 24 2020 16:54:29,1593028475,MFOG_main,3.461213e+00,4,653457
minas-funcs.c,./target/mfog,Jun 24 2020 16:54:29,1593028475,readModel,1.041000e-03,1,100
minas-funcs.c,./target/mfog,Jun 24 2020 16:54:29,1593028477,readExamples,2.159135e+00,1,653457
minas-mpi.c,./target/mfog,Jun 24 2020 16:54:29,1593028477,sendModel,2.340000e-04,4,100
minas-mpi.c,./target/mfog,Jun 24 2020 16:54:29,1593028480,sendExamples,3.257661e+00,4,653457
minas-mpi.c,./target/mfog,Jun 24 2020 16:54:29,1593028480,MFOG_main,3.257686e+00,4,653457
evaluate.c,target/eval,Jun 24 2020 16:54:08,1593028483,main,2.626634e+00,1,653457
minas-funcs.c,target/minas,Jun 24 2020 17:00:40,1593028840,readModel,6.270000e-04,1,100
minas-funcs.c,target/minas,Jun 24 2020 17:00:40,1593028842,readExamples,2.058480e+00,1,653457
minas.c,target/minas,Jun 24 2020 17:00:40,1593028849,main,6.766772e+00,1,653457
minas-funcs.c,target/minas,Jun 24 2020 17:00:40,1593028849,readModel,6.220000e-04,1,100
minas-funcs.c,target/minas,Jun 24 2020 17:00:40,1593028851,readExamples,1.938709e+00,1,653457
minas.c,target/minas,Jun 24 2020 17:00:40,1593028858,main,6.739130e+00,1,653457
evaluate.c,target/eval,Jun 24 2020 17:00:40,1593028861,main,2.666203e+00,1,653457
minas-funcs.c,./target/mfog,Jun 24 2020 17:01:05,1593028865,readModel,7.440000e-04,1,100
minas-funcs.c,./target/mfog,Jun 24 2020 17:01:05,1593028867,readExamples,2.160024e+00,1,653457
minas-mpi.c,./target/mfog,Jun 24 2020 17:01:05,1593028867,sendModel,3.330000e-04,4,100
minas-mpi.c,./target/mfog,Jun 24 2020 17:01:05,1593028870,sendExamples,3.236232e+00,4,653457
minas-mpi.c,./target/mfog,Jun 24 2020 17:01:05,1593028870,MFOG_main,3.236251e+00,4,653457
minas-funcs.c,./target/mfog,Jun 24 2020 17:01:05,1593028870,readModel,1.139000e-03,1,100
minas-funcs.c,./target/mfog,Jun 24 2020 17:01:05,1593028873,readExamples,2.210925e+00,1,653457
minas-mpi.c,./target/mfog,Jun 24 2020 17:01:05,1593028873,sendModel,2.710000e-04,4,100
minas-mpi.c,./target/mfog,Jun 24 2020 17:01:05,1593028876,sendExamples,3.182906e+00,4,653457
minas-mpi.c,./target/mfog,Jun 24 2020 17:01:05,1593028876,MFOG_main,3.182924e+00,4,653457
evaluate.c,target/eval,Jun 24 2020 17:01:04,1593028879,main,2.681895e+00,1,653457
